,sensor_id,sensor_type,location,lat,lon,timestamp,P1,durP1,ratioP1,P2,durP2,ratioP2
472,74650,SDS011,63169,46.042,14.592,2022-10-23T22:21:21,15.9,,,8.75,,
473,74650,SDS011,63169,46.042,14.592,2022-10-23T22:23:49,14.7,,,8.55,,
474,74650,SDS011,63169,46.042,14.592,2022-10-23T22:26:23,15.18,,,7.8,,
475,74650,SDS011,63169,46.042,14.592,2022-10-23T22:28:53,16.38,,,8.35,,
476,74650,SDS011,63169,46.042,14.592,2022-10-23T22:31:21,13.7,,,7.85,,
477,74650,SDS011,63169,46.042,14.592,2022-10-23T22:33:48,14.4,,,7.95,,
478,74650,SDS011,63169,46.042,14.592,2022-10-23T22:36:13,14.9,,,6.78,,
479,74650,SDS011,63169,46.042,14.592,2022-10-23T22:38:39,16.3,,,7.93,,
480,74650,SDS011,63169,46.042,14.592,2022-10-23T22:41:05,15.82,,,8.6,,
481,74650,SDS011,63169,46.042,14.592,2022-10-23T22:43:31,16.65,,,8.65,,
482,74650,SDS011,63169,46.042,14.592,2022-10-23T22:48:35,21.8,,,9.9,,
483,74650,SDS011,63169,46.042,14.592,2022-10-23T22:51:00,14.7,,,8.27,,
484,74650,SDS011,63169,46.042,14.592,2022-10-23T22:53:26,15.55,,,8.15,,
485,74650,SDS011,63169,46.042,14.592,2022-10-23T22:55:52,13.73,,,7.9,,
486,74650,SDS011,63169,46.042,14.592,2022-10-23T22:58:18,17.3,,,7.88,,
487,74650,SDS011,63169,46.042,14.592,2022-10-23T23:00:43,16.9,,,8.25,,
488,74650,SDS011,63169,46.042,14.592,2022-10-23T23:03:09,14.48,,,8.23,,
489,74650,SDS011,63169,46.042,14.592,2022-10-23T23:05:39,14.85,,,7.7,,
490,74650,SDS011,63169,46.042,14.592,2022-10-23T23:08:05,20.58,,,9.4,,
491,74650,SDS011,63169,46.042,14.592,2022-10-23T23:10:30,13.85,,,7.65,,
492,74650,SDS011,63169,46.042,14.592,2022-10-23T23:12:56,18.17,,,8.7,,
493,74650,SDS011,63169,46.042,14.592,2022-10-23T23:15:21,14.65,,,8.1,,
494,74650,SDS011,63169,46.042,14.592,2022-10-23T23:17:46,14.35,,,7.18,,
495,74650,SDS011,63169,46.042,14.592,2022-10-23T23:20:12,16.15,,,7.9,,
496,74650,SDS011,63169,46.042,14.592,2022-10-23T23:22:37,15.02,,,8.13,,
497,74650,SDS011,63169,46.042,14.592,2022-10-23T23:25:02,13.95,,,7.05,,
498,74650,SDS011,63169,46.042,14.592,2022-10-23T23:27:28,14.38,,,7.75,,
499,74650,SDS011,63169,46.042,14.592,2022-10-23T23:29:56,14.55,,,8.75,,
500,74650,SDS011,63169,46.042,14.592,2022-10-23T23:32:22,17.23,,,7.53,,
501,74650,SDS011,63169,46.042,14.592,2022-10-23T23:34:48,11.63,,,7.25,,
502,74650,SDS011,63169,46.042,14.592,2022-10-23T23:37:14,14.32,,,8.02,,
503,74650,SDS011,63169,46.042,14.592,2022-10-23T23:39:39,13.57,,,7.78,,
504,74650,SDS011,63169,46.042,14.592,2022-10-23T23:42:04,16.08,,,8.68,,
505,74650,SDS011,63169,46.042,14.592,2022-10-23T23:44:30,14.2,,,7.05,,
506,74650,SDS011,63169,46.042,14.592,2022-10-23T23:46:55,15.2,,,8.48,,
507,74650,SDS011,63169,46.042,14.592,2022-10-23T23:49:20,15.65,,,8.7,,
508,74650,SDS011,63169,46.042,14.592,2022-10-23T23:51:46,15.82,,,8.65,,
509,74650,SDS011,63169,46.042,14.592,2022-10-23T23:54:11,14.9,,,8.3,,
510,74650,SDS011,63169,46.042,14.592,2022-10-23T23:56:37,17.6,,,8.0,,
511,74650,SDS011,63169,46.042,14.592,2022-10-23T23:59:02,17.02,,,8.85,,
